Case ID;Activity;Start;Complete;Resource;Cost
332;Execute blasting;2022-09-29 15:08:17;2022-09-29 15:24:50;Hugo;21460
332;Review blasting results;2022-09-29 15:35:58;2022-09-29 16:00:34;Clara;9164
332;Prepare report of anomalies;2022-09-29 16:05:54;2022-09-29 16:18:15;Hugo;3664
332;Analyze measures to take;2022-09-29 16:23:04;2022-09-29 16:55:16;Rosa;12612
332;Execute blasting revision;2022-09-29 17:12:34;2022-09-29 17:53:03;Hugo;58566
332;Review blasting results;2022-09-29 18:04:12;2022-09-29 18:28:35;Clara;9083
332;Prepare report of anomalies;2022-09-29 18:33:54;2022-09-29 18:46:09;Hugo;3634
332;Analyze measures to take;2022-09-29 18:51:03;2022-09-29 19:21:40;Rosa;11992
332;Generate blasting report;2022-09-29 19:29:23;2022-09-29 19:43:31;Hugo;4193
333;Coordinate verification of polygon pits status;2022-09-30 08:06:15;2022-09-30 08:18:48;Pedro;4623
333;Coordinate terrain revision;2022-09-30 08:34:41;2022-09-30 08:43:14;Pedro;3577
333;Revise terrain;2022-09-30 10:20:18;2022-09-30 11:28:13;GM&PS;66785
333;Load pits with explosives;2022-09-30 11:36:07;2022-09-30 13:13:54;Hugo;48566
333;Design evacuation card;2022-09-30 13:18:21;2022-09-30 13:42:50;Rosa;10813
333;Evacuate blasting zone;2022-09-30 13:47:21;2022-09-30 14:19:02;Pedro;14838
333;Execute blasting;2022-09-30 14:21:13;2022-09-30 14:41:16;Hugo;25998
333;Review blasting results;2022-09-30 14:52:08;2022-09-30 15:15:19;Pedro;8539
333;Prepare report of anomalies;2022-09-30 15:20:45;2022-09-30 15:32:42;Hugo;3545
333;Analyze measures to take;2022-09-30 15:38:19;2022-09-30 16:05:22;Rosa;10595
333;Execute blasting revision;2022-09-30 16:22:46;2022-09-30 17:01:17;Hugo;55721
333;Review blasting results;2022-09-30 17:12:08;2022-09-30 17:35:11;Pedro;8490
333;Generate blasting report;2022-09-30 17:43:31;2022-09-30 17:58:52;Hugo;4554
334;Coordinate verification of polygon pits status;2022-10-01 08:06:08;2022-10-01 08:12:00;Clara;2185
334;Make observations in drilling diagram;2022-10-01 08:17:40;2022-10-01 08:23:03;Paco;1875
334;Coordinate terrain revision;2022-10-01 08:30:21;2022-10-01 08:38:59;Clara;3648
334;Revise terrain;2022-10-01 10:16:07;2022-10-01 11:23:19;GM&PS;66080
334;Coordinate terrain revision;2022-10-01 11:45:42;2022-10-01 11:53:42;Clara;3380
334;Revise terrain;2022-10-01 13:29:18;2022-10-01 14:31:51;GM&PS;61508
334;Load pits with explosives;2022-10-01 14:40:04;2022-10-01 16:12:31;Paco;46071
334;Design evacuation card;2022-10-01 16:16:22;2022-10-01 16:40:39;Rosa;10725
334;Evacuate blasting zone;2022-10-01 16:45:41;2022-10-01 17:11:22;Clara;12135
334;Execute blasting;2022-10-01 17:13:27;2022-10-01 17:27:35;Paco;18350
334;Review blasting results;2022-10-01 17:38:44;2022-10-01 18:02:58;Clara;9027
334;Prepare report of anomalies;2022-10-01 18:08:18;2022-10-01 18:27:24;Paco;5698
334;Analyze measures to take;2022-10-01 18:32:34;2022-10-01 19:02:53;Rosa;11874
334;Generate blasting report;2022-10-01 19:10:29;2022-10-01 19:18:13;Paco;2307
335;Coordinate verification of polygon pits status;2022-10-02 08:06:58;2022-10-02 08:16:40;Pedro;3573
335;Coordinate terrain revision;2022-10-02 08:32:34;2022-10-02 08:39:41;Pedro;2977
335;Revise terrain;2022-10-02 10:16:51;2022-10-02 11:18:34;GM&PS;60688
335;Load pits with explosives;2022-10-02 11:25:53;2022-10-02 12:57:23;Paco;45598
335;Design evacuation card;2022-10-02 13:00:52;2022-10-02 13:27:40;Rosa;11837
335;Evacuate blasting zone;2022-10-02 13:31:36;2022-10-02 14:01:16;Pedro;13894
335;Execute blasting;2022-10-02 14:03:20;2022-10-02 14:12:06;Paco;11382
335;Review blasting results;2022-10-02 14:23:13;2022-10-02 14:46:13;Pedro;8472
335;Generate blasting report;2022-10-02 14:54:41;2022-10-02 15:04:10;Paco;2829
336;Coordinate verification of polygon pits status;2022-10-02 15:10:30;2022-10-02 15:23:44;Pedro;4874
336;Make observations in drilling diagram;2022-10-02 15:29:28;2022-10-02 15:32:20;Hugo;994
336;Load pits with explosives;2022-10-02 15:41:02;2022-10-02 17:25:06;Hugo;51686
336;Design evacuation card;2022-10-02 17:28:56;2022-10-02 17:52:41;Rosa;10490
336;Evacuate blasting zone;2022-10-02 17:57:33;2022-10-02 18:29:33;Pedro;14987
336;Execute blasting;2022-10-02 18:31:48;2022-10-02 18:54:45;Hugo;29758
336;Review blasting results;2022-10-02 19:05:40;2022-10-02 19:29:05;Pedro;8625
336;Prepare report of anomalies;2022-10-02 19:34:27;2022-10-02 19:50:15;Hugo;4687
336;Analyze measures to take;2022-10-02 19:56:15;2022-10-02 20:24:57;Rosa;11241
336;Generate blasting report;2022-10-02 20:32:32;2022-10-02 20:48:58;Hugo;4875
337;Coordinate verification of polygon pits status;2022-10-03 08:08:04;2022-10-03 08:14:16;Clara;2310
337;Load pits with explosives;2022-10-03 08:35:31;2022-10-03 10:12:25;Luis;48046
337;Design evacuation card;2022-10-03 10:16:36;2022-10-03 10:41:04;Rosa;10806
337;Evacuate blasting zone;2022-10-03 10:47:15;2022-10-03 11:12:11;Clara;11781
337;Execute blasting;2022-10-03 11:14:22;2022-10-03 11:33:29;Luis;24772
337;Review blasting results;2022-10-03 11:44:21;2022-10-03 12:09:20;Clara;9306
337;Generate blasting report;2022-10-03 12:17:41;2022-10-03 12:32:03;Luis;4250
338;Coordinate verification of polygon pits status;2022-10-03 12:38:59;2022-10-03 12:45:02;Clara;2254
338;Load pits with explosives;2022-10-03 13:06:09;2022-10-03 14:55:23;Paco;54435
338;Design evacuation card;2022-10-03 14:59:36;2022-10-03 15:23:50;Rosa;10703
338;Evacuate blasting zone;2022-10-03 15:30:05;2022-10-03 15:56:55;Clara;12679
338;Execute blasting;2022-10-03 15:59:07;2022-10-03 16:07:32;Paco;10928
338;Review blasting results;2022-10-03 16:18:35;2022-10-03 16:43:01;Clara;9101
338;Generate blasting report;2022-10-03 16:51:28;2022-10-03 16:59:21;Paco;2352
339;Coordinate verification of polygon pits status;2022-10-04 08:06:24;2022-10-04 08:18:25;Pedro;4426
339;Make observations in drilling diagram;2022-10-04 08:24:14;2022-10-04 08:27:23;Luis;1089
339;Coordinate terrain revision;2022-10-04 08:34:44;2022-10-04 08:42:02;Pedro;3054
339;Revise terrain;2022-10-04 10:19:19;2022-10-04 11:23:15;GM&PS;62868
339;Load pits with explosives;2022-10-04 11:30:58;2022-10-04 13:07:43;Luis;47972
339;Design evacuation card;2022-10-04 13:11:55;2022-10-04 13:37:51;Rosa;11454
339;Evacuate blasting zone;2022-10-04 13:41:08;2022-10-04 14:06:31;Pedro;11888
339;Execute blasting;2022-10-04 14:08:31;2022-10-04 14:30:09;Luis;28033
339;Review blasting results;2022-10-04 14:41:14;2022-10-04 15:04:43;Pedro;8650
339;Generate blasting report;2022-10-04 15:13:10;2022-10-04 15:26:48;Luis;4033
340;Coordinate verification of polygon pits status;2022-10-04 15:36:01;2022-10-04 15:50:27;Pedro;5316
340;Load pits with explosives;2022-10-04 16:11:44;2022-10-04 17:37:10;Luis;42361
340;Design evacuation card;2022-10-04 17:41:18;2022-10-04 18:07:46;Rosa;11689
340;Evacuate blasting zone;2022-10-04 18:11:32;2022-10-04 18:44:40;Pedro;15517
340;Execute blasting;2022-10-04 18:46:43;2022-10-04 19:01:55;Luis;19697
340;Review blasting results;2022-10-04 19:13:05;2022-10-04 19:36:16;Pedro;8539
340;Prepare report of anomalies;2022-10-04 19:41:35;2022-10-04 19:55:55;Luis;4240
340;Analyze measures to take;2022-10-04 20:00:33;2022-10-04 20:27:33;Rosa;10575
340;Generate blasting report;2022-10-04 20:35:10;2022-10-04 20:50:08;Luis;4428
341;Coordinate verification of polygon pits status;2022-10-05 08:09:07;2022-10-05 08:16:47;Clara;2856
341;Make observations in drilling diagram;2022-10-05 08:22:47;2022-10-05 08:25:32;Hugo;953
341;Load pits with explosives;2022-10-05 08:33:54;2022-10-05 10:23:09;Hugo;54261
341;Design evacuation card;2022-10-05 10:26:16;2022-10-05 10:49:21;Rosa;10195
341;Evacuate blasting zone;2022-10-05 10:55:34;2022-10-05 11:22:19;Clara;12639
341;Execute blasting;2022-10-05 11:24:21;2022-10-05 11:41:25;Hugo;22130
341;Review blasting results;2022-10-05 11:52:21;2022-10-05 12:16:55;Clara;9151
341;Prepare report of anomalies;2022-10-05 12:22:24;2022-10-05 12:36:17;Hugo;4119
341;Analyze measures to take;2022-10-05 12:42:09;2022-10-05 13:09:24;Rosa;10673
341;Execute blasting revision;2022-10-05 13:26:50;2022-10-05 14:05:23;Hugo;55769
341;Review blasting results;2022-10-05 14:16:17;2022-10-05 14:40:20;Clara;8959
341;Prepare report of anomalies;2022-10-05 14:45:38;2022-10-05 14:58:49;Hugo;3911
341;Analyze measures to take;2022-10-05 15:04:23;2022-10-05 15:32:05;Rosa;10849
341;Execute blasting revision;2022-10-05 15:49:30;2022-10-05 16:26:51;Hugo;54033
341;Review blasting results;2022-10-05 16:38:04;2022-10-05 17:02:06;Clara;8952
341;Prepare report of anomalies;2022-10-05 17:07:28;2022-10-05 17:22:46;Hugo;4539
341;Analyze measures to take;2022-10-05 17:27:14;2022-10-05 18:00:09;Rosa;12892
341;Generate blasting report;2022-10-05 18:07:44;2022-10-05 18:20:35;Hugo;3812
342;Coordinate verification of polygon pits status;2022-10-06 08:07:41;2022-10-06 08:17:50;Pedro;3739
342;Coordinate terrain revision;2022-10-06 08:33:49;2022-10-06 08:40:06;Pedro;2629
342;Revise terrain;2022-10-06 10:15:58;2022-10-06 11:21:50;GM&PS;64769
342;Load pits with explosives;2022-10-06 11:30:49;2022-10-06 12:56:15;Paco;42574
342;Design evacuation card;2022-10-06 13:00:33;2022-10-06 13:26:48;Rosa;11594
342;Evacuate blasting zone;2022-10-06 13:32:14;2022-10-06 14:08:53;Pedro;17164
342;Execute blasting;2022-10-06 14:11:08;2022-10-06 14:26:23;Paco;19800
342;Review blasting results;2022-10-06 14:37:19;2022-10-06 15:00:35;Pedro;8570
342;Generate blasting report;2022-10-06 15:08:51;2022-10-06 15:18:50;Paco;2978
343;Coordinate verification of polygon pits status;2022-10-06 15:24:52;2022-10-06 15:35:58;Pedro;4089
343;Make observations in drilling diagram;2022-10-06 15:41:36;2022-10-06 15:48:17;Paco;2328
343;Load pits with explosives;2022-10-06 15:56:44;2022-10-06 17:49:43;Paco;56303
343;Design evacuation card;2022-10-06 17:52:52;2022-10-06 18:18:01;Rosa;11108
343;Evacuate blasting zone;2022-10-06 18:24:18;2022-10-06 18:50:20;Pedro;12192
343;Execute blasting;2022-10-06 18:52:27;2022-10-06 19:09:59;Paco;22764
343;Review blasting results;2022-10-06 19:20:55;2022-10-06 19:44:15;Pedro;8594
343;Prepare report of anomalies;2022-10-06 19:49:35;2022-10-06 20:07:13;Paco;5261
343;Analyze measures to take;2022-10-06 20:11:26;2022-10-06 20:40:35;Rosa;11417
343;Generate blasting report;2022-10-06 20:48:08;2022-10-06 20:57:56;Paco;2924
344;Coordinate verification of polygon pits status;2022-10-07 08:09:01;2022-10-07 08:14:15;Clara;1949
344;Load pits with explosives;2022-10-07 08:35:28;2022-10-07 10:22:07;Hugo;52970
344;Design evacuation card;2022-10-07 10:26:01;2022-10-07 10:51:30;Rosa;11255
344;Evacuate blasting zone;2022-10-07 10:54:44;2022-10-07 11:20:45;Clara;12293
344;Execute blasting;2022-10-07 11:22:59;2022-10-07 11:46:56;Hugo;31055
344;Review blasting results;2022-10-07 11:57:42;2022-10-07 12:22:14;Clara;9139
344;Prepare report of anomalies;2022-10-07 12:27:32;2022-10-07 12:41:57;Hugo;4277
344;Analyze measures to take;2022-10-07 12:46:05;2022-10-07 13:19:15;Rosa;12990
344;Generate blasting report;2022-10-07 13:26:51;2022-10-07 13:40:17;Hugo;3985
345;Coordinate verification of polygon pits status;2022-10-07 13:49:50;2022-10-07 13:54:51;Clara;1869
345;Coordinate terrain revision;2022-10-07 14:10:30;2022-10-07 14:17:54;Clara;3126
345;Revise terrain;2022-10-07 15:53:58;2022-10-07 17:02:10;GM&PS;67063
345;Load pits with explosives;2022-10-07 17:11:00;2022-10-07 19:03:22;Luis;55715
345;Design evacuation card;2022-10-07 19:06:28;2022-10-07 19:30:46;Rosa;10732
345;Evacuate blasting zone;2022-10-07 19:33:48;2022-10-07 19:59:03;Clara;11931
345;Execute blasting;2022-10-07 20:01:05;2022-10-07 20:18:25;Luis;22461
345;Review blasting results;2022-10-07 20:29:25;2022-10-07 20:53:29;Clara;8965
345;Generate blasting report;2022-10-07 21:01:55;2022-10-07 21:17:49;Luis;4704
346;Coordinate verification of polygon pits status;2022-10-08 08:08:29;2022-10-08 08:15:42;Maria;2706
346;Coordinate terrain revision;2022-10-08 08:28:52;2022-10-08 08:38:59;Maria;4300
346;Revise terrain;2022-10-08 09:45:05;2022-10-08 10:51:41;GM&PS;65490
346;Coordinate terrain revision;2022-10-08 11:16:11;2022-10-08 11:27:35;Maria;4845
346;Revise terrain;2022-10-08 12:34:51;2022-10-08 13:40:43;GM&PS;64769
346;Load pits with explosives;2022-10-08 13:53:48;2022-10-08 16:10:25;Roberto;68081
346;Design evacuation card;2022-10-08 16:11:32;2022-10-08 16:34:47;Rogelio;10191
346;Evacuate blasting zone;2022-10-08 16:36:30;2022-10-08 17:04:51;Maria;13466
346;Execute blasting;2022-10-08 17:06:52;2022-10-08 17:27:10;Roberto;26356
346;Review blasting results;2022-10-08 17:35:45;2022-10-08 17:58:56;Maria;8694
346;Prepare report of anomalies;2022-10-08 18:01:44;2022-10-08 18:13:49;Roberto;3605
346;Analyze measures to take;2022-10-08 18:16:31;2022-10-08 18:45:30;Rogelio;11255
346;Generate blasting report;2022-10-08 18:50:31;2022-10-08 19:04:17;Roberto;4107
347;Coordinate verification of polygon pits status;2022-10-09 08:08:32;2022-10-09 08:16:15;Edgar;2829
347;Load pits with explosives;2022-10-09 08:42:20;2022-10-09 10:51:30;Romina;64314
347;Design evacuation card;2022-10-09 10:53:05;2022-10-09 11:16:18;Rogelio;10177
347;Evacuate blasting zone;2022-10-09 11:20:10;2022-10-09 11:59:13;Edgar;18223
347;Execute blasting;2022-10-09 12:01:25;2022-10-09 12:18:41;Romina;22411
347;Review blasting results;2022-10-09 12:27:10;2022-10-09 12:49:05;Edgar;8036
347;Generate blasting report;2022-10-09 12:54:56;2022-10-09 13:00:35;Romina;1683
348;Coordinate verification of polygon pits status;2022-10-09 13:09:17;2022-10-09 13:17:30;Edgar;3013
348;Coordinate terrain revision;2022-10-09 13:30:30;2022-10-09 13:36:58;Edgar;2694
348;Revise terrain;2022-10-09 14:42:24;2022-10-09 15:48:06;GM&PS;64605
348;Coordinate terrain revision;2022-10-09 16:15:40;2022-10-09 16:22:02;Edgar;2653
348;Revise terrain;2022-10-09 17:29:28;2022-10-09 18:38:03;GM&PS;67440
348;Coordinate terrain revision;2022-10-09 19:05:27;2022-10-09 19:10:42;Edgar;2188
348;Revise terrain;2022-10-09 20:16:14;2022-10-09 21:24:53;GM&PS;67506
348;Load pits with explosives;2022-10-09 21:38:33;2022-10-09 23:52:51;Eduardo;66814
348;Design evacuation card;2022-10-09 23:54:37;2022-10-10 00:18:40;Rogelio;10542
348;Evacuate blasting zone;2022-10-10 00:19:22;2022-10-10 00:56:47;Edgar;17461
348;Execute blasting;2022-10-10 00:58:53;2022-10-10 01:21:32;Eduardo;29388
348;Review blasting results;2022-10-10 01:29:58;2022-10-10 01:51:55;Edgar;8048
348;Prepare report of anomalies;2022-10-10 01:54:52;2022-10-10 02:07:42;Eduardo;3818
348;Analyze measures to take;2022-10-10 02:10:35;2022-10-10 02:37:56;Rogelio;10621
348;Generate blasting report;2022-10-10 02:43:02;2022-10-10 02:57:01;Eduardo;4160
349;Coordinate verification of polygon pits status;2022-10-10 08:08:30;2022-10-10 08:17:26;Rodrigo;3268
349;Load pits with explosives;2022-10-10 08:43:41;2022-10-10 10:31:06;Romina;53485
349;Design evacuation card;2022-10-10 10:31:54;2022-10-10 10:55:13;Rogelio;10220
349;Evacuate blasting zone;2022-10-10 10:56:07;2022-10-10 11:22:00;Rodrigo;12057
349;Execute blasting;2022-10-10 11:24:07;2022-10-10 11:40:40;Romina;21481
349;Review blasting results;2022-10-10 11:49:19;2022-10-10 12:14:32;Rodrigo;9225
349;Prepare report of anomalies;2022-10-10 12:17:20;2022-10-10 12:32:06;Romina;4399
349;Analyze measures to take;2022-10-10 12:33:41;2022-10-10 13:02:14;Rogelio;11087
349;Generate blasting report;2022-10-10 13:07:23;2022-10-10 13:12:43;Romina;1589
350;Coordinate verification of polygon pits status;2022-10-10 13:19:57;2022-10-10 13:27:31;Rodrigo;2768
350;Make observations in drilling diagram;2022-10-10 13:30:18;2022-10-10 13:35:49;Marta;1931
350;Load pits with explosives;2022-10-10 13:49:11;2022-10-10 15:51:28;Marta;61142
350;Design evacuation card;2022-10-10 15:52:45;2022-10-10 16:17:02;Rogelio;10644
350;Evacuate blasting zone;2022-10-10 16:19:26;2022-10-10 16:46:22;Rodrigo;12546
350;Execute blasting;2022-10-10 16:48:33;2022-10-10 17:03:59;Marta;20063
350;Review blasting results;2022-10-10 17:12:33;2022-10-10 17:37:44;Rodrigo;9213
350;Generate blasting report;2022-10-10 17:43:35;2022-10-10 17:51:23;Marta;2340
351;Coordinate verification of polygon pits status;2022-10-11 08:08:47;2022-10-11 08:17:03;Edgar;3031
351;Load pits with explosives;2022-10-11 08:43:15;2022-10-11 10:50:31;Roberto;63421
351;Design evacuation card;2022-10-11 10:52:09;2022-10-11 11:16:14;Rogelio;10557
351;Evacuate blasting zone;2022-10-11 11:16:58;2022-10-11 11:56:58;Edgar;18667
351;Execute blasting;2022-10-11 11:59:10;2022-10-11 12:19:13;Roberto;26032
351;Review blasting results;2022-10-11 12:27:45;2022-10-11 12:49:39;Edgar;8030
351;Generate blasting report;2022-10-11 12:55:27;2022-10-11 13:09:08;Roberto;4082
352;Coordinate verification of polygon pits status;2022-10-11 13:17:11;2022-10-11 13:29:02;Edgar;4345
352;Load pits with explosives;2022-10-11 13:55:14;2022-10-11 16:10:36;Roberto;67458
352;Design evacuation card;2022-10-11 16:12:28;2022-10-11 16:36:24;Rogelio;10491
352;Evacuate blasting zone;2022-10-11 16:39:47;2022-10-11 17:09:32;Edgar;13883
352;Execute blasting;2022-10-11 17:11:46;2022-10-11 17:32:47;Roberto;27287
352;Review blasting results;2022-10-11 17:41:13;2022-10-11 18:03:00;Edgar;7987
352;Generate blasting report;2022-10-11 18:08:58;2022-10-11 18:23:11;Roberto;4241
353;Coordinate verification of polygon pits status;2022-10-12 08:05:47;2022-10-12 08:13:58;Maria;3069
353;Load pits with explosives;2022-10-12 08:40:00;2022-10-12 10:39:52;Romina;59684
353;Design evacuation card;2022-10-12 10:40:40;2022-10-12 11:04:07;Rogelio;10279
353;Evacuate blasting zone;2022-10-12 11:08:02;2022-10-12 11:36:58;Maria;13743
353;Execute blasting;2022-10-12 11:39:04;2022-10-12 11:56:10;Romina;22194
353;Review blasting results;2022-10-12 12:04:36;2022-10-12 12:27:51;Maria;8719
353;Prepare report of anomalies;2022-10-12 12:30:45;2022-10-12 12:47:47;Romina;5075
353;Analyze measures to take;2022-10-12 12:50:01;2022-10-12 13:17:22;Rogelio;10621
353;Execute blasting revision;2022-10-12 13:39:45;2022-10-12 14:46:45;Romina;97010
353;Review blasting results;2022-10-12 14:55:18;2022-10-12 15:18:32;Maria;8712
353;Prepare report of anomalies;2022-10-12 15:21:19;2022-10-12 15:37:22;Romina;4782
353;Analyze measures to take;2022-10-12 15:40:25;2022-10-12 16:12:52;Rogelio;12601
353;Generate blasting report;2022-10-12 16:18:02;2022-10-12 16:24:29;Romina;1922
354;Coordinate verification of polygon pits status;2022-10-13 08:05:43;2022-10-13 08:13:22;Edgar;2805
354;Load pits with explosives;2022-10-13 08:39:24;2022-10-13 10:37:08;Roberto;58670
354;Design evacuation card;2022-10-13 10:37:54;2022-10-13 11:01:30;Rogelio;10345
354;Evacuate blasting zone;2022-10-13 11:03:51;2022-10-13 11:43:31;Edgar;18511
354;Execute blasting;2022-10-13 11:45:38;2022-10-13 12:07:19;Roberto;28152
354;Review blasting results;2022-10-13 12:15:55;2022-10-13 12:38:08;Edgar;8146
354;Generate blasting report;2022-10-13 12:43:53;2022-10-13 12:58:03;Roberto;4226
355;Coordinate verification of polygon pits status;2022-10-13 13:06:54;2022-10-13 13:14:41;Edgar;2854
355;Load pits with explosives;2022-10-13 13:41:01;2022-10-13 15:35:08;Romina;56821
355;Design evacuation card;2022-10-13 15:36:06;2022-10-13 15:59:52;Rogelio;10418
355;Evacuate blasting zone;2022-10-13 16:01:35;2022-10-13 16:30:00;Edgar;13261
355;Execute blasting;2022-10-13 16:32:12;2022-10-13 16:48:36;Romina;21286
355;Review blasting results;2022-10-13 16:57:17;2022-10-13 17:19:06;Edgar;7999
355;Prepare report of anomalies;2022-10-13 17:21:55;2022-10-13 17:34:32;Romina;3759
355;Analyze measures to take;2022-10-13 17:37:57;2022-10-13 18:08:11;Rogelio;11741
355;Generate blasting report;2022-10-13 18:13:11;2022-10-13 18:19:16;Romina;1812
356;Coordinate verification of polygon pits status;2022-10-14 08:05:30;2022-10-14 08:12:33;Maria;2644
356;Load pits with explosives;2022-10-14 08:38:39;2022-10-14 10:51:02;Eduardo;65861
356;Design evacuation card;2022-10-14 10:51:48;2022-10-14 11:15:15;Rogelio;10279
356;Evacuate blasting zone;2022-10-14 11:18:47;2022-10-14 11:47:34;Maria;13672
